LineId,Host,DateTime,TimeZone,Connection,Type,Status,Port,Unknown,Content,EventId,EventTemplate,ParameterList
1531,156.67.218.59,[05/Feb/2020:20:09:51,+0100],POST,wp-login.php HTTP/1.1,200,1997,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36",dad68822,"Mozilla/<*>.<*> <*> <*> <*> <*> (KHTML, like Gecko) <*> Safari/<*>.<*>","['5.0', '(Windows', 'NT 6.1) AppleWebKit/537.36', 'Chrome/63.0.3239.84', '537.36']"
1532,103.27.60.222,[05/Feb/2020:20:11:30,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1533,103.27.60.222,[05/Feb/2020:20:11:30,+0100],POST,wp-login.php HTTP/1.1,200,1989,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1534,103.27.60.222,[05/Feb/2020:20:11:31,+0100],POST,xmlrpc.php HTTP/1.1,200,420,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1535,139.59.128.128,[05/Feb/2020:20:11:59,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36",dad68822,"Mozilla/<*>.<*> <*> <*> <*> <*> (KHTML, like Gecko) <*> Safari/<*>.<*>","['5.0', '(Windows', 'NT 6.1) AppleWebKit/537.36', 'Chrome/63.0.3239.84', '537.36']"
1536,139.59.128.128,[05/Feb/2020:20:11:59,+0100],POST,wp-login.php HTTP/1.1,200,1997,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36",dad68822,"Mozilla/<*>.<*> <*> <*> <*> <*> (KHTML, like Gecko) <*> Safari/<*>.<*>","['5.0', '(Windows', 'NT 6.1) AppleWebKit/537.36', 'Chrome/63.0.3239.84', '537.36']"
1537,82.208.78.221,[05/Feb/2020:20:13:09,+0100],GET,wp-login.php HTTP/1.1,200,2200,-,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,5b25848e,Mozilla/<*>.<*> (Windows NT <*>.<*>; <*> Gecko/<*> <*>,"['5.0', '6.0', 'rv:34.0)', '20100101 Firefox/34.0']"
1538,82.208.78.221,[05/Feb/2020:20:13:10,+0100],POST,wp-login.php HTTP/1.1,200,2334,http://obaris.org/wp-login.php,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,5b25848e,Mozilla/<*>.<*> (Windows NT <*>.<*>; <*> Gecko/<*> <*>,"['5.0', '6.0', 'rv:34.0)', '20100101 Firefox/34.0']"
1539,3.12.25.115,[05/Feb/2020:20:16:44,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1540,3.12.25.115,[05/Feb/2020:20:16:44,+0100],POST,wp-login.php HTTP/1.1,200,1989,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1541,3.12.25.115,[05/Feb/2020:20:16:44,+0100],POST,xmlrpc.php HTTP/1.1,200,420,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1542,185.46.223.156,[05/Feb/2020:20:17:23,+0100],GET,wp-login.php HTTP/1.1,200,2200,-,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,5b25848e,Mozilla/<*>.<*> (Windows NT <*>.<*>; <*> Gecko/<*> <*>,"['5.0', '6.0', 'rv:34.0)', '20100101 Firefox/34.0']"
1543,185.46.223.156,[05/Feb/2020:20:17:36,+0100],POST,wp-login.php HTTP/1.1,200,2334,http://obaris.org/wp-login.php,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,5b25848e,Mozilla/<*>.<*> (Windows NT <*>.<*>; <*> Gecko/<*> <*>,"['5.0', '6.0', 'rv:34.0)', '20100101 Firefox/34.0']"
1544,45.70.0.73,[05/Feb/2020:20:20:16,+0100],GET, HTTP/1.1,200,21494,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",e646b8d3,"Mozilla/<*>.<*> (Windows NT <*>.<*>; WOW64) <*> (KHTML, like Gecko) Chrome<*> Safari/<*>.<*>","['5.0', '10.0', 'AppleWebKit/537.36', '/52.0.2743.116', '537.36']"
1545,206.189.157.33,[05/Feb/2020:20:21:32,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1546,206.189.157.33,[05/Feb/2020:20:21:32,+0100],POST,wp-login.php HTTP/1.1,200,1989,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1547,206.189.157.33,[05/Feb/2020:20:21:33,+0100],POST,xmlrpc.php HTTP/1.1,200,420,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1548,178.154.171.42,[05/Feb/2020:20:22:51,+0100],GET,robots.txt HTTP/1.1,200,332,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),23497c84,Mozilla/<*>.<*> (compatible; <*> <*>,"['5.0', 'YandexBot/3.0; +http://yandex.com/bots)']"
1549,178.154.171.42,[05/Feb/2020:20:22:55,+0100],GET,xmlrpc.php?rsd HTTP/1.1,200,553,-,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),23497c84,Mozilla/<*>.<*> (compatible; <*> <*>,"['5.0', 'YandexBot/3.0; +http://yandex.com/bots)']"
1550,62.210.246.124,[05/Feb/2020:20:24:25,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1551,62.210.246.124,[05/Feb/2020:20:24:25,+0100],POST,wp-login.php HTTP/1.1,200,1989,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1552,62.210.246.124,[05/Feb/2020:20:24:25,+0100],POST,xmlrpc.php HTTP/1.1,200,420,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1553,195.26.82.150,[05/Feb/2020:20:26:36,+0100],GET,wp-login.php HTTP/1.1,200,2200,-,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,5b25848e,Mozilla/<*>.<*> (Windows NT <*>.<*>; <*> Gecko/<*> <*>,"['5.0', '6.0', 'rv:34.0)', '20100101 Firefox/34.0']"
1554,195.26.82.150,[05/Feb/2020:20:26:36,+0100],POST,wp-login.php HTTP/1.1,200,2334,http://obaris.org/wp-login.php,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,5b25848e,Mozilla/<*>.<*> (Windows NT <*>.<*>; <*> Gecko/<*> <*>,"['5.0', '6.0', 'rv:34.0)', '20100101 Firefox/34.0']"
1555,195.88.17.213,[05/Feb/2020:20:26:42,+0100],GET,wp-login.php HTTP/1.1,200,2200,-,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,5b25848e,Mozilla/<*>.<*> (Windows NT <*>.<*>; <*> Gecko/<*> <*>,"['5.0', '6.0', 'rv:34.0)', '20100101 Firefox/34.0']"
1556,195.88.17.213,[05/Feb/2020:20:26:43,+0100],POST,wp-login.php HTTP/1.1,200,2334,http://obaris.org/wp-login.php,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,5b25848e,Mozilla/<*>.<*> (Windows NT <*>.<*>; <*> Gecko/<*> <*>,"['5.0', '6.0', 'rv:34.0)', '20100101 Firefox/34.0']"
1557,213.160.150.239,[05/Feb/2020:20:27:23,+0100],POST,wp-login.php HTTP/1.1,200,1997,http://cityspin.net/wp-login.php,"Mozilla/5.0 (Windows NT 5.1; WOW64; x64) AppleWebKit/532.88.41 (KHTML, like Gecko) Chrome/57.4.9034.5306 Safari/534.58 OPR/44.5.1757.6029",b7b06ba1,"Mozilla/<*>.<*> (Windows NT <*>.<*>; WOW64; x64) AppleWebKit/<*>.<*>.<*> (KHTML, like Gecko) Chrome<*> Safari/<*>.<*> OPR<*>","['5.0', '5.1', '532', '88.41', '/57.4.9034.5306', '534.58', '/44.5.1757.6029']"
1558,36.89.169.170,[05/Feb/2020:20:27:42,+0100],POST,wp-login.php HTTP/1.1,200,1997,http://cityspin.net/wp-login.php,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/533.93.46 (KHTML, like Gecko) Chrome/57.5.0518.5880 Safari/530.63 OPR/40.6.1231.7503",a77f2b77,"Mozilla/<*>.<*> (Windows NT <*>.<*>) <*> (KHTML, like Gecko) Chrome<*> Safari/<*>.<*> OPR<*>","['5.0', '5.2', 'AppleWebKit/533.93.46', '/57.5.0518.5880', '530.63', '/40.6.1231.7503']"
1559,183.89.147.55,[05/Feb/2020:20:27:54,+0100],POST,wp-login.php HTTP/1.1,200,1996,http://cityspin.net/wp-login.php,"Mozilla/5.0 (Windows NT 5.1; WOW64; x64) AppleWebKit/532.88.41 (KHTML, like Gecko) Chrome/57.4.9034.5306 Safari/534.58 OPR/44.5.1757.6029",b7b06ba1,"Mozilla/<*>.<*> (Windows NT <*>.<*>; WOW64; x64) AppleWebKit/<*>.<*>.<*> (KHTML, like Gecko) Chrome<*> Safari/<*>.<*> OPR<*>","['5.0', '5.1', '532', '88.41', '/57.4.9034.5306', '534.58', '/44.5.1757.6029']"
1560,183.91.33.41,[05/Feb/2020:20:28:09,+0100],POST,wp-login.php HTTP/1.1,200,1997,http://cityspin.net/wp-login.php,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_35_88) AppleWebKit/532.94.47 (KHTML, like Gecko) Chrome/57.4.0585.5857 Safari/534.54 Edge/34.60267",e09716d6,"Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*>_<*>_<*>) AppleWebKit/<*>.<*>.<*> (KHTML, like Gecko) Chrome<*> Safari/<*>.<*> Edge/<*>.<*>","['5.0', '10', '35_88', '532', '94.47', '/57.4.0585.5857', '534.54', '34.60267']"
1561,180.183.129.119,[05/Feb/2020:20:28:42,+0100],POST,wp-login.php HTTP/1.1,200,1998,http://cityspin.net/wp-login.php,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:52.54.17) Gecko/20166631 Firefox/52.54.17,5284b579,Mozilla/<*>.<*> (Windows NT <*>.<*>; WOW64; <*> Gecko/<*> <*>,"['5.0', '6.3', 'rv:52.54.17)', '20166631 Firefox/52.54.17']"
1562,150.95.26.170,[05/Feb/2020:20:31:40,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1563,150.95.26.170,[05/Feb/2020:20:31:40,+0100],POST,wp-login.php HTTP/1.1,200,1989,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1564,150.95.26.170,[05/Feb/2020:20:31:41,+0100],POST,xmlrpc.php HTTP/1.1,200,420,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1565,45.237.116.161,[05/Feb/2020:20:32:28,+0100],GET, HTTP/1.1,200,21494,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",5274c8e2,"Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*> <*> (KHTML, like Gecko) <*> <*>","['5.0', '10_11_6) AppleWebKit/601.7.7', 'Version/9.1.2 Safari/601.7.7']"
1566,42.112.21.203,[05/Feb/2020:20:35:43,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1567,42.112.21.203,[05/Feb/2020:20:35:45,+0100],POST,wp-login.php HTTP/1.1,200,1989,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1568,42.112.21.203,[05/Feb/2020:20:35:45,+0100],POST,xmlrpc.php HTTP/1.1,200,420,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1569,178.123.183.181,[05/Feb/2020:20:38:27,+0100],GET,wp-login.php HTTP/1.1,200,2200,-,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,5b25848e,Mozilla/<*>.<*> (Windows NT <*>.<*>; <*> Gecko/<*> <*>,"['5.0', '6.0', 'rv:34.0)', '20100101 Firefox/34.0']"
1570,178.123.183.181,[05/Feb/2020:20:38:27,+0100],POST,wp-login.php HTTP/1.1,200,2334,http://obaris.org/wp-login.php,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,5b25848e,Mozilla/<*>.<*> (Windows NT <*>.<*>; <*> Gecko/<*> <*>,"['5.0', '6.0', 'rv:34.0)', '20100101 Firefox/34.0']"
1571,67.43.12.145,[05/Feb/2020:20:39:03,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36",dad68822,"Mozilla/<*>.<*> <*> <*> <*> <*> (KHTML, like Gecko) <*> Safari/<*>.<*>","['5.0', '(Windows', 'NT 6.1) AppleWebKit/537.36', 'Chrome/63.0.3239.84', '537.36']"
1572,128.131.169.52,[05/Feb/2020:20:39:04,+0100],POST,wp-cron.php?doing_wp_cron=1580931544.0232200622558593750000 HTTP/1.1,200,166,-,WordPress/4.8; http://cityspin.net,ebc120b7,WordPress/<*>.<*>; http://cityspin.net,['4.8']
1573,67.43.12.145,[05/Feb/2020:20:39:04,+0100],POST,wp-login.php HTTP/1.1,200,1997,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36",dad68822,"Mozilla/<*>.<*> <*> <*> <*> <*> (KHTML, like Gecko) <*> Safari/<*>.<*>","['5.0', '(Windows', 'NT 6.1) AppleWebKit/537.36', 'Chrome/63.0.3239.84', '537.36']"
1574,122.51.135.40,[05/Feb/2020:20:40:36,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1575,122.51.135.40,[05/Feb/2020:20:40:36,+0100],POST,wp-login.php HTTP/1.1,200,1989,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1576,122.51.135.40,[05/Feb/2020:20:40:37,+0100],POST,xmlrpc.php HTTP/1.1,200,420,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1577,138.128.171.50,[05/Feb/2020:20:41:10,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36",dad68822,"Mozilla/<*>.<*> <*> <*> <*> <*> (KHTML, like Gecko) <*> Safari/<*>.<*>","['5.0', '(Windows', 'NT 6.1) AppleWebKit/537.36', 'Chrome/63.0.3239.84', '537.36']"
1578,138.128.171.50,[05/Feb/2020:20:41:10,+0100],POST,wp-login.php HTTP/1.1,200,1997,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36",dad68822,"Mozilla/<*>.<*> <*> <*> <*> <*> (KHTML, like Gecko) <*> Safari/<*>.<*>","['5.0', '(Windows', 'NT 6.1) AppleWebKit/537.36', 'Chrome/63.0.3239.84', '537.36']"
1579,167.172.145.171,[05/Feb/2020:20:45:18,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1580,167.172.145.171,[05/Feb/2020:20:45:19,+0100],POST,wp-login.php HTTP/1.1,200,1989,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1581,167.172.145.171,[05/Feb/2020:20:45:20,+0100],POST,xmlrpc.php HTTP/1.1,200,420,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1582,159.138.132.25,[05/Feb/2020:20:45:23,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36",dad68822,"Mozilla/<*>.<*> <*> <*> <*> <*> (KHTML, like Gecko) <*> Safari/<*>.<*>","['5.0', '(Windows', 'NT 6.1) AppleWebKit/537.36', 'Chrome/63.0.3239.84', '537.36']"
1583,159.138.132.25,[05/Feb/2020:20:45:23,+0100],POST,wp-login.php HTTP/1.1,200,1997,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36",dad68822,"Mozilla/<*>.<*> <*> <*> <*> <*> (KHTML, like Gecko) <*> Safari/<*>.<*>","['5.0', '(Windows', 'NT 6.1) AppleWebKit/537.36', 'Chrome/63.0.3239.84', '537.36']"
1584,91.132.21.136,[05/Feb/2020:20:48:40,+0100],GET,wp-login.php HTTP/1.1,200,2200,-,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,5b25848e,Mozilla/<*>.<*> (Windows NT <*>.<*>; <*> Gecko/<*> <*>,"['5.0', '6.0', 'rv:34.0)', '20100101 Firefox/34.0']"
1585,91.132.21.136,[05/Feb/2020:20:48:44,+0100],POST,wp-login.php HTTP/1.1,200,2334,http://obaris.org/wp-login.php,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,5b25848e,Mozilla/<*>.<*> (Windows NT <*>.<*>; <*> Gecko/<*> <*>,"['5.0', '6.0', 'rv:34.0)', '20100101 Firefox/34.0']"
1586,134.209.53.244,[05/Feb/2020:20:51:04,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1587,134.209.53.244,[05/Feb/2020:20:51:10,+0100],POST,wp-login.php HTTP/1.1,200,1989,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1588,134.209.53.244,[05/Feb/2020:20:51:13,+0100],POST,xmlrpc.php HTTP/1.1,200,420,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
1589,188.163.104.152,[05/Feb/2020:20:53:43,+0100],POST,wp-login.php HTTP/1.1,200,1782,http://cityspin.net/wp-login.php,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",e646b8d3,"Mozilla/<*>.<*> (Windows NT <*>.<*>; WOW64) <*> (KHTML, like Gecko) Chrome<*> Safari/<*>.<*>","['5.0', '10.0', 'AppleWebKit/537.36', '/53.0.2785.143', '537.36']"
1590,188.163.104.152,[05/Feb/2020:20:53:46,+0100],POST,wp-login.php HTTP/1.1,200,1782,http://cityspin.net/wp-login.php,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",e646b8d3,"Mozilla/<*>.<*> (Windows NT <*>.<*>; WOW64) <*> (KHTML, like Gecko) Chrome<*> Safari/<*>.<*>","['5.0', '10.0', 'AppleWebKit/537.36', '/53.0.2785.143', '537.36']"
1591,109.252.45.150,[05/Feb/2020:20:54:28,+0100],GET,wp-login.php HTTP/1.1,200,2200,-,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,5b25848e,Mozilla/<*>.<*> (Windows NT <*>.<*>; <*> Gecko/<*> <*>,"['5.0', '6.0', 'rv:34.0)', '20100101 Firefox/34.0']"
1592,109.252.45.150,[05/Feb/2020:20:54:29,+0100],POST,wp-login.php HTTP/1.1,200,2334,http://obaris.org/wp-login.php,Mozilla/5.0 (Windows NT 6.0; rv:34.0) Gecko/20100101 Firefox/34.0,5b25848e,Mozilla/<*>.<*> (Windows NT <*>.<*>; <*> Gecko/<*> <*>,"['5.0', '6.0', 'rv:34.0)', '20100101 Firefox/34.0']"
1593,13.114.229.251,[05/Feb/2020:20:54:33,+0100],GET,wp-login.php HTTP/1.1,200,1615,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0,8004b04d,Mozilla/<*>.<*> <*> <*> <*> <*> rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>,"['5.0', '(X11;', 'Ubuntu; Linux x86_64;', '62.0', '20100101', '62.0']"
